2013 01 01 00 56293.0	 -6.141057786030543e-09  -1.388033898628445e-07  -6.549278132685675e-10  -7.853333807318470e-09  -1.178803590822291e-08   1.196693073767900e-09
2013 01 01 03 56293.125	  4.172151924305158e-10  -1.514741602015320e-07  -6.531965167474488e-10   5.815624907792318e-09  -6.540050916589698e-09   1.142757740502260e-09
2013 01 01 06 56293.250	  3.385785413954275e-09  -1.543131251406426e-07  -6.705787371961923e-10   3.821635397032250e-08  -3.536354704362439e-08   1.132034402355378e-09
2013 01 01 09 56293.375	  3.352413316677507e-09  -1.662937094319335e-07  -7.202940221729841e-10   1.773847232903699e-08  -8.925671658884639e-08   1.046742508536039e-09
2013 01 01 12 56293.500	  7.719270365664213e-10  -1.766114872382052e-07  -7.484596675330575e-10   2.231920756449216e-08  -9.436201308310897e-08   9.270872710126287e-10
2013 01 01 15 56293.625	 -4.481562348770018e-09  -1.910704577839092e-07  -7.303397305407941e-10  -1.741369365632900e-08  -9.680690961899298e-08   9.495806425197078e-10
2013 01 01 18 56293.750	 -5.612823417956761e-09  -1.993236998613861e-07  -7.430440958940282e-10  -3.497880793770711e-08  -9.562470647428178e-08   1.034655666126130e-09
2013 01 01 21 56293.875	 -9.817186278677167e-09  -2.125975347425788e-07  -7.546036890190529e-10  -3.430194156344322e-09  -1.164111138129473e-07   1.070922983417271e-09
2013 01 02 00 56294.0	 -1.284655671266183e-08  -2.274965951150886e-07  -7.711531117120997e-10   6.563388543935257e-08  -1.279574871362202e-07   1.081919627610128e-09
2013 01 02 03 56294.125	 -1.824339880369764e-08  -2.475733288621678e-07  -7.547092605219306e-10   3.087032989417965e-08  -1.555852782850843e-07   1.144845859168370e-09
2013 01 02 06 56294.250	 -2.511726916131680e-08  -2.570129211099722e-07  -7.486108246134688e-10   1.907382742904575e-08  -1.614495138468480e-07   1.242811916915319e-09
2013 01 02 09 56294.375	 -3.574690217807062e-08  -2.618302344149728e-07  -7.476558553473162e-10   6.716999530130015e-09  -2.024961782384568e-07   1.286274448026408e-09
2013 01 02 12 56294.500	 -4.197128637623482e-08  -2.642600623548181e-07  -7.469077516512106e-10   9.755947336651064e-09  -2.002155403276982e-07   1.317755319642299e-09
2013 01 02 15 56294.625	 -4.979449564431277e-08  -2.563919374855518e-07  -7.211479736312428e-10  -1.090958284881468e-07  -2.017792204622127e-07   1.415816009747879e-09
2013 01 02 18 56294.750	 -5.814672936690652e-08  -2.475300479934613e-07  -6.976488332910514e-10  -1.951908886272890e-07  -1.189766399634565e-07   1.533944366606389e-09
2013 01 02 21 56294.875	 -6.838453966849678e-08  -2.400376854600213e-07  -6.888633743051147e-10  -1.739818762099864e-07  -5.373178310551322e-08   1.561515507883928e-09
2013 01 03 00 56295.0	 -7.243578622315790e-08  -2.259260887211240e-07  -6.774269229845111e-10  -8.699369459812093e-08   2.718105429572172e-08   1.550669309645959e-09
2013 01 03 03 56295.125	 -7.604481988974424e-08  -2.239860627588121e-07  -6.512778737147867e-10  -5.217488003201856e-08   4.134681455096475e-08   1.662292799455129e-09
2013 01 03 06 56295.250	 -7.824449185430315e-08  -2.180981901537070e-07  -6.404556367015193e-10  -1.563087489995716e-09   4.595594079592841e-08   1.741388189269099e-09
2013 01 03 09 56295.375	 -8.119296651925113e-08  -2.152919036872072e-07  -6.186480995670394e-10   2.908671971908092e-08  -1.694022715573033e-08   1.679608851273098e-09
2013 01 03 12 56295.500	 -8.189199916123046e-08  -2.077373963962160e-07  -6.419142829807122e-10   3.268221163643553e-08  -6.640658690793141e-08   1.646253431793148e-09
2013 01 03 15 56295.625	 -8.203566234239464e-08  -2.010623288971584e-07  -6.173496865880519e-10  -4.392916505134402e-08  -9.521567946495338e-08   1.730888186092210e-09
2013 01 03 18 56295.750	 -7.854614309998546e-08  -1.960165885098906e-07  -6.055232876959018e-10  -9.919430762296453e-08  -7.479798209953399e-08   1.833380559136318e-09
2013 01 03 21 56295.875	 -7.934041840287369e-08  -1.868128473389224e-07  -6.070193274965847e-10  -1.087818736144215e-07  -4.688744384987339e-08   1.851887112955529e-09
2013 01 04 00 56296.0	 -7.627240679287181e-08  -1.718625086298957e-07  -6.192961919004197e-10  -8.887425661755685e-08   3.880206468688350e-09   1.847595086539868e-09
2013 01 04 03 56296.125	 -7.295625913963777e-08  -1.654893023041132e-07  -6.064633238761314e-10  -6.293298999675118e-08   4.908771738319157e-08   1.884373174572351e-09
2013 01 04 06 56296.250	 -6.650024277283897e-08  -1.592192043533580e-07  -6.158877682212083e-10   5.228489185918106e-09   7.077793731624130e-08   1.922568288811829e-09
