2015 01 01 00 57023.0	 -4.145308765253367e-08  -9.397505686611641e-08  -2.765043760335251e-10  -2.625298555186103e-08   1.447644922388171e-07   2.016382036779708e-09
2015 01 01 03 57023.125	 -4.477763593212873e-08  -9.467811732110166e-08  -2.288406967756332e-10  -1.947395864866912e-08   1.323464573269506e-07   1.955245945438838e-09
2015 01 01 06 57023.250	 -4.655159415326119e-08  -9.856788161329260e-08  -1.867545289954844e-10  -2.114638221740020e-08   1.288323442532761e-07   1.924473458968240e-09
2015 01 01 09 57023.375	 -4.720204056722951e-08  -1.030830473594560e-07  -1.408366163668354e-10   8.829383585408206e-10   1.087422300514960e-07   1.823346973862880e-09
2015 01 01 12 57023.500	 -5.085130104210340e-08  -9.235673171311001e-08  -1.092832476706301e-10   1.978837031770608e-08   7.489131044642349e-08   1.681597598595509e-09
2015 01 01 15 57023.625	 -5.753296125223018e-08  -7.939630338186475e-08  -6.314356888624024e-11  -3.510780437513069e-08   2.825846232505784e-08   1.691992059157790e-09
2015 01 01 18 57023.750	 -6.000670255087735e-08  -7.280286983352577e-08  -4.605520793513761e-11  -8.485016408133494e-08   4.103825882737950e-08   1.760327220779990e-09
2015 01 01 21 57023.875	 -6.301709245147075e-08  -6.097777153775674e-08  -2.539980249091056e-11  -6.501431669589144e-08   6.512483910137398e-08   1.703089354386019e-09
2015 01 02 00 57024.0	 -6.105386771296835e-08  -3.993327164964267e-08   3.278645815392567e-12  -3.020270882374424e-08   8.680639948006771e-08   1.601943674739420e-09
2015 01 02 03 57024.125	 -6.181621077515596e-08  -2.111907938903366e-08   3.405866816097568e-11  -3.847631574516474e-08   6.538676346905941e-08   1.605058661123498e-09
2015 01 02 06 57024.250	 -6.063343978038770e-08  -6.867970152368952e-09   5.364894738019720e-11  -4.557872414361294e-08   6.886396253571273e-08   1.624629557322530e-09
2015 01 02 09 57024.375	 -6.406908457821369e-08   2.164867838589679e-10   9.713060123850473e-11  -1.013287261703181e-08   5.590931015953681e-08   1.620166110143308e-09
2015 01 02 12 57024.500	 -6.666244784545875e-08   2.105602090631563e-08   1.157476347324343e-10   3.219038876277798e-08   4.288777471257378e-08   1.603743926857769e-09
2015 01 02 15 57024.625	 -7.070787398935244e-08   4.309260742319704e-08   1.133859551501236e-10  -3.464684073439169e-08   1.159325867986281e-09   1.537746023785858e-09
2015 01 02 18 57024.750	 -7.098174397405729e-08   6.102602618408171e-08   9.712012901620195e-11  -8.309871848093155e-08   3.613289707991045e-08   1.500792505233191e-09
2015 01 02 21 57024.875	 -7.224634484996334e-08   7.431099191641409e-08   7.005278226953029e-11  -6.091608841763902e-08   7.966896549100798e-08   1.518050493764529e-09
