omega_x,omega_y,omega_z
2.62392072785056e-08,-2.15090940620022e-07,0.262516143076972
2.29305378704504e-08,-2.18800241858721e-07,0.262516143063299
1.87795035295492e-08,-2.21587080544896e-07,0.262516143049626
1.40438359859413e-08,-2.23265810794443e-07,0.262516143034333
9.02743731838814e-09,-2.2371688755133e-07,0.26251614301904
4.052281158452e-09,-2.22903826498588e-07,0.262516143003747
-5.55654571695958e-10,-2.20862622657052e-07,0.262516143009119
-4.50276018123704e-09,-2.17731138470627e-07,0.262516143014492
-7.53000462455672e-09,-2.13710456758749e-07,0.262516143019864
-9.44546871868637e-09,-2.09067540801603e-07,0.262516143027661
-1.01122447828651e-08,-2.04103902756927e-07,0.262516143035457
-9.48466450254209e-09,-1.9914804379964e-07,0.262516143043254
-7.59426444332069e-09,-1.94536680981035e-07,0.262516143043395
-4.57038858173201e-09,-1.90572140251031e-07,0.262516143043535
-6.11659497613911e-10,-1.87524527450759e-07,0.262516143043676
4.0079489980714e-09,-1.85608749986918e-07,0.262516143045031
8.99362345356017e-09,-1.84962860459841e-07,0.262516143046387
1.40112035707984e-08,-1.85642482930456e-07,0.262516143047742
1.87267955460534e-08,-1.87613837137443e-07,0.262516143053649
2.28147951809826e-08,-1.90761479269168e-07,0.262516143059557
2.59941102047919e-08,-1.94890427824997e-07,0.262516143065464
2.80375312332221e-08,-1.99742085554504e-07,0.26251614306976
2.88000705647371e-08,-2.05005371823028e-07,0.262516143074056
2.82057455291534e-08,-2.10342923373412e-07,0.262516143085665
2.62941807787872e-08,-2.15397211334797e-07,0.262516143072163
2.31639393892512e-08,-2.19849601463188e-07,0.262516143058661
1.90052092095822e-08,-2.23408261524703e-07,0.26251614304516
1.40773308574759e-08,-2.25833152753652e-07,0.262516143026553
8.68914755910116e-09,-2.26967959273967e-07,0.262516143007947
3.18324184034298e-09,-2.26735090460772e-07,0.262516142989341
-2.06789250905699e-09,-2.25143108508035e-07,0.262516142991382
-6.74734624716779e-09,-2.22291272992077e-07,0.262516142993423
-1.05528292056221e-08,-2.18363861720962e-07,0.262516142995464
-1.3243032436388e-08,-2.136220424794e-07,0.262516143002363
-1.46378840988347e-08,-2.08372072293182e-07,0.262516143009262
-1.4647971705709e-08,-2.02959208544494e-07,0.262516143016161
-1.32746938526397e-08,-1.97745779047471e-07,0.262516143005586
-1.06085580518707e-08,-1.93073300173638e-07,0.26251614299501
-6.82686082400246e-09,-1.89254079503091e-07,0.262516142984435
-2.1889945218713e-09,-1.86549214790458e-07,0.262516142972597
3.00493339603949e-09,-1.85143310678641e-07,0.262516142960759
8.40803467202784e-09,-1.85137987523853e-07,0.262516142948921
1.36718535465102e-08,-1.86553820815917e-07,0.262516142948554
1.84319111473681e-08,-1.89294994927416e-07,0.262516142948187
2.23663643958504e-08,-1.93192203951169e-07,0.26251614294782
2.51932280939423e-08,-1.98002592542012e-07,0.262516142949377
2.67282235494258e-08,-2.03420043518496e-07,0.262516142950933
2.68654260691259e-08,-2.09091972772438e-07,0.262516142956066
2.55603032620967e-08,-2.14653973222934e-07,0.26251614294355
2.28961152269989e-08,-2.19751142105879e-07,0.262516142931034
1.90332233809383e-08,-2.24052742660484e-07,0.262516142918518
1.42074543568363e-08,-2.27273616001213e-07,0.262516142902333
8.72381239358434e-09,-2.29209828491057e-07,0.262516142886148
2.92914076867509e-09,-2.29734541961977e-07,0.262516142869962
-2.7977457134821e-09,-2.28804495810746e-07,0.262516142865909
-8.10411592042365e-09,-2.26484971835665e-07,0.262516142861855
-1.26510041630497e-08,-2.2292651939423e-07,0.262516142857802
-1.61530964311654e-08,-2.18359061541799e-07,0.262516142856136
-1.83838317137511e-08,-2.13083921833615e-07,0.26251614285447
-1.92035942013763e-08,-2.07446246197809e-07,0.262516142852804
-1.85561270249347e-08,-2.01824415293214e-07,0.262516142836136
-1.64953055452193e-08,-1.96577610897553e-07,0.262516142819468
-1.31610759413957e-08,-1.92052210275538e-07,0.2625161428028
-8.78154064911823e-09,-1.88552149032704e-07,0.262516142784381
-3.64324292655471e-09,-1.86308507201242e-07,0.262516142765961
1.91146066183105e-09,-1.85473584034565e-07,0.262516142747541
7.51198483909909e-09,-1.86113573112734e-07,0.26251614274005
1.27865380351322e-08,-1.8818803304174e-07,0.262516142732558
1.73821730797515e-08,-1.91568303282254e-07,0.262516142725066
2.09850082113578e-08,-1.96044072965286e-07,0.262516142721021
2.33558099164019e-08,-2.01327407093404e-07,0.262516142716975
2.43356993992567e-08,-2.07079268971166e-07,0.262516142701393
2.38475848648627e-08,-2.1290838756067e-07,0.2625161426888
2.1905349203474e-08,-2.18458715023002e-07,0.262516142676207
1.86257688375847e-08,-2.23371720379631e-07,0.262516142663614
1.42124010716697e-08,-2.27329342223624e-07,0.26251614264792
8.94307504109903e-09,-2.30076733171277e-07,0.262516142632226
3.15127784343254e-09,-2.31436907589229e-07,0.262516142616531
-2.79390573208433e-09,-2.31332087189878e-07,0.262516142612739
-8.51397747987901e-09,-2.29761924565288e-07,0.262516142608947
-1.36458087080422e-08,-2.26830848257605e-07,0.262516142605155
-1.78673117493691e-08,-2.22731321933092e-07,0.262516142605955
-2.09103214722067e-08,-2.1773362043384e-07,0.262516142606756
-2.25861038814092e-08,-2.12165214317526e-07,0.262516142607556
-2.27970676641833e-08,-2.06388005973722e-07,0.262516142597016
-2.15377404226089e-08,-2.00783149497782e-07,0.262516142586476
-1.88998397719365e-08,-1.95717255636285e-07,0.262516142575936
-1.50725064123863e-08,-1.91519807074848e-07,0.262516142566984
-1.0308119877545e-08,-1.88469282817109e-07,0.262516142558032
-4.92715519059884e-09,-1.86765550618087e-07,0.26251614254908
7.20349320245483e-10,-1.86537145676145e-07,0.26251614254956
6.25114424057255e-09,-1.87782156481285e-07,0.26251614255004
1.12962496414438e-08,-1.90421786859692e-07,0.262516142550521
1.55171217156648e-08,-1.94284848356208e-07,0.262516142552683
1.86322655910152e-08,-1.99124165002274e-07,0.262516142554846
2.04316304333077e-08,-2.04638255934072e-07,0.262516142538304
2.08028156751284e-08,-2.10440845534948e-07,0.262516142534278
1.97012839598722e-08,-2.16174294355346e-07,0.262516142530251
1.71928009874455e-08,-2.21468474548895e-07,0.262516142526224
1.34288476750017e-08,-2.25981468714247e-07,0.262516142521884
8.65331319499802e-09,-2.29425660837285e-07,0.262516142517543
3.16992315060915e-09,-2.31581154142478e-07,0.262516142513203
-2.68060377452434e-09,-2.32320795641905e-07,0.262516142516128
-8.51577182712463e-09,-2.31595587659493e-07,0.262516142519053
-1.39654948733005e-08,-2.29458328992099e-07,0.262516142521977
-1.8686478376845e-08,-2.26053480462324e-07,0.262516142526918
-2.23818331342951e-08,-2.21608401667241e-07,0.262516142531859
-2.48230050774665e-08,-2.16417214113599e-07,0.2625161425368
-2.58596751754781e-08,-2.10820974530863e-07,0.262516142526887
-2.54411981456485e-08,-2.05186969004637e-07,0.262516142516974
-2.36075839162184e-08,-1.99883965948288e-07,0.262516142507062
-2.04930780991405e-08,-1.95255077991233e-07,0.26251614249359
-1.6311242388228e-08,-1.91604683995097e-07,0.262516142480118
-1.13459078726207e-08,-1.89168888411471e-07,0.262516142466646
-5.93594275515586e-09,-1.88102156272345e-07,0.26251614246851
-4.38685526131295e-10,-1.88473816930732e-07,0.262516142470375
4.7796410621758e-09,-1.90256296068734e-07,0.262516142472239
9.37100577722158e-09,-1.93329447057067e-07,0.262516142477948
1.30321990350189e-08,-1.97491566167365e-07,0.262516142483656
1.5518377578853e-08,-2.02473444449304e-07,0.262516142474935
1.66901681898329e-08,-2.07932354399013e-07,0.262516142467567
1.64443544665134e-08,-2.13521929542113e-07,0.262516142460198
1.4796539755877e-08,-2.18879780589219e-07,0.26251614245283
1.18525726600365e-08,-2.23667071090754e-07,0.262516142437213
7.80583239018082e-09,-2.27570502892568e-07,0.262516142421596
2.91786105545427e-09,-2.30342479572476e-07,0.262516142405979
-2.50529378157031e-09,-2.31818935333092e-07,0.262516142405471
-8.10474065038012e-09,-2.31906820638305e-07,0.262516142404963
-1.3523135769116e-08,-2.30610414921433e-07,0.262516142404456
-1.84172955161104e-08,-2.28024486439916e-07,0.262516142412427
-2.24793154514468e-08,-2.24327253619791e-07,0.262516142420399
-2.54578393988604e-08,-2.19768493038708e-07,0.26251614242837
-2.71683323562372e-08,-2.1464979820191e-07,0.262516142417628
-2.75213847890758e-08,-2.09311676337128e-07,0.262516142406887
-2.65107089491556e-08,-2.04105186261423e-07,0.262516142396145
-2.42281962690024e-08,-1.9937316172815e-07,0.262516142380203
-2.08301275402157e-08,-1.95421965932717e-07,0.262516142364262
-1.65542739794801e-08,-1.92505241623091e-07,0.26251614234832
-1.1698828779262e-08,-1.90809099645468e-07,0.262516142348453
-6.58800347015605e-09,-1.90436065377096e-07,0.262516142348586
-1.56542567708147e-09,-1.91402061760275e-07,0.262516142348719
3.0331180194434e-09,-1.93632042160995e-07,0.262516142353246
6.90273354782012e-09,-1.96975414556884e-07,0.262516142357774
9.78109884086295e-09,-2.0120699627154e-07,0.262516142359684
1.15090411195317e-08,-2.06033835714791e-07,0.262516142361131
1.19529986373408e-08,-2.1114408923265e-07,0.262516142362578
1.1088441722756e-08,-2.16202701430733e-07,0.262516142364026
8.97618751175428e-09,-2.20880774247053e-07,0.262516142360912
5.75924661572876e-09,-2.24877442853339e-07,0.262516142357799
1.65116276384094e-09,-2.27939023477388e-07,0.262516142354686
-3.07946738491782e-09,-2.2988431143609e-07,0.262516142354514
-8.12098613118512e-09,-2.30590433606145e-07,0.262516142354343
-1.31479300823293e-08,-2.3002544874169e-07,0.262516142354172
-1.78397723944366e-08,-2.28242482080908e-07,0.262516142358021
-2.18994457340162e-08,-2.2537193181921e-07,0.26251614236187
-2.50755882129802e-08,-2.21615402324678e-07,0.262516142365718
-2.71718056593174e-08,-2.17228702800282e-07,0.262516142357723
-2.80765443070552e-08,-2.12508559498062e-07,0.262516142349727
-2.77517276896659e-08,-2.07769863742045e-07,0.262516142341731
-2.62422476828514e-08,-2.03327704331107e-07,0.262516142330778
-2.36670241478787e-08,-1.99469235212322e-07,0.262516142319824
-2.02160372228869e-08,-1.96441867532314e-07,0.262516142308871
-1.61467241345563e-08,-1.94447821250324e-07,0.262516142311511
-1.17279398043659e-08,-1.93597254521255e-07,0.26251614231415
-7.26316255544522e-09,-1.9393295525052e-07,0.26251614231679
-3.06203948407252e-09,-1.95414746617766e-07,0.262516142321895
6.00135382644459e-10,-1.97937002872454e-07,0.262516142327
3.47691243330311e-09,-2.01326257722045e-07,0.262516142327918
5.40013556790297e-09,-2.05323989662703e-07,0.262516142319381
6.23162577745734e-09,-2.09676368433972e-07,0.262516142310845
5.92536369696263e-09,-2.14092100132543e-07,0.262516142302308
4.50954489467696e-09,-2.1827891590583e-07,0.262516142288606
2.08883068238723e-09,-2.21966217747143e-07,0.262516142274905
-1.1685352882735e-09,-2.24919249362514e-07,0.262516142261203
-5.03786402063561e-09,-2.26953575954472e-07,0.262516142260738
-9.26428076683587e-09,-2.27951867267837e-07,0.262516142260273
-1.35692833544494e-08,-2.2786647391299e-07,0.262516142259808
-1.76743610722615e-08,-2.26721229758914e-07,0.262516142264069
-2.13178492098309e-08,-2.24613507986771e-07,0.262516142268329
-2.42736342282459e-08,-2.2170173280985e-07,0.262516142272589
-2.63622810638872e-08,-2.18201223820941e-07,0.262516142265686
-2.74700925833701e-08,-2.14351434703063e-07,0.262516142258783
-2.75494197661659e-08,-2.10417567065568e-07,0.26251614225188
-2.66253615421903e-08,-2.06673420037732e-07,0.262516142238395
-2.47824441915426e-08,-2.03361627360872e-07,0.26251614222491
-2.21701618283032e-08,-2.00698150098318e-07,0.262516142211425
-1.89876521726575e-08,-1.98862665397579e-07,0.262516142208844
-1.54645368357537e-08,-1.97954628315595e-07,0.262516142206262
-1.18523878298617e-08,-1.98019963421461e-07,0.262516142203681
-8.41102168919026e-09,-1.99037169233252e-07,0.262516142205884
-5.36979068544472e-09,-2.00924522725029e-07,0.262516142208088
-2.91928379635119e-09,-2.03539547484825e-07,0.26251614221531
-1.2389874184592e-09,-2.06683377361619e-07,0.262516142202005
-4.28595524862536e-10,-2.10145096640188e-07,0.262516142188699
-5.30590987755965e-10,-2.13686968414255e-07,0.262516142175394
-1.52567669826e-09,-2.17072181683197e-07,0.262516142160287
-3.33106312943211e-09,-2.20077341505604e-07,0.26251614214518
-5.81189986805931e-09,-2.22510895257141e-07,0.262516142130074
-8.79157676165271e-09,-2.2422174673896e-07,0.262516142129061
-1.20606072143783e-08,-2.25117732872375e-07,0.262516142128048
-1.5395104035216e-08,-2.25161577697469e-07,0.262516142127036
-1.85762155456154e-08,-2.2437196184695e-07,0.262516142129719
-2.13928475460989e-08,-2.22832947456501e-07,0.262516142132402
-2.36674952167393e-08,-2.20673916154623e-07,0.262516142135086
-2.52590618797233e-08,-2.18054709056839e-07,0.262516142137044
-2.60898636898029e-08,-2.15180632281297e-07,0.262516142139003
-2.61295622406537e-08,-2.122618530378e-07,0.262516142140962
-2.54012075038256e-08,-2.09512739466734e-07,0.262516142144685
-2.39848439956259e-08,-2.07118455796157e-07,0.262516142148408
-2.20057752221912e-08,-2.05241375166258e-07,0.262516142152131
-1.96130641486723e-08,-2.04016010900444e-07,0.262516142158784
-1.70024146599401e-08,-2.03500441846943e-07,0.262516142165438
-1.43706062619032e-08,-2.03716333781031e-07,0.262516142172091
-1.19175865336899e-08,-2.04628729985343e-07,0.262516142177736
-9.81344748377913e-09,-2.06163120328435e-07,0.262516142183382
-8.20606950718626e-09,-2.08205056931206e-07,0.262516142196211
-7.19441475880747e-09,-2.10577992941683e-07,0.262516142194232
-6.84717513053653e-09,-2.13117803512223e-07,0.262516142192254
-7.17568704633114e-09,-2.15640615803118e-07,0.262516142190275
-8.14623867908717e-09,-2.17971171445644e-07,0.262516142189319
-9.67055578067344e-09,-2.19948400026036e-07,0.262516142188364
-1.16269385137493e-08,-2.21442743598616e-07,0.262516142187408
-1.38670938892555e-08,-2.2236488365834e-07,0.262516142196024
-1.62212310135089e-08,-2.22667407527068e-07,0.262516142204639
-1.85176949253678e-08,-2.22350920582062e-07,0.262516142213255
-2.06033189970696e-08,-2.21458547946347e-07,0.262516142222707
-2.23261463221157e-08,-2.20084516711511e-07,0.26251614223216
-2.35739499298056e-08,-2.18351150481579e-07,0.262516142241612
-2.42727280535829e-08,-2.1639556260543e-07,0.26251614223573
-2.43945071737612e-08,-2.14386912194504e-07,0.262516142229847
-2.39533303258021e-08,-2.12485480730959e-07,0.262516142223965
-2.30077815048367e-08,-2.10841933887995e-07,0.262516142222209
-2.16503497048427e-08,-2.09581179884031e-07,0.262516142220453
-2.00056774070849e-08,-2.08797741289544e-07,0.262516142218697
-1.8207550475589e-08,-2.08548468560139e-07,0.262516142230095
-1.6419831745239e-08,-2.08843503276681e-07,0.262516142241493
-1.47924708734106e-08,-2.09653965705671e-07,0.262516142252891
-1.34589709237235e-08,-2.10905608171516e-07,0.26251614226098
-1.25324475629473e-08,-2.12500532956394e-07,0.262516142269068
-1.21005861897857e-08,-2.14310874739612e-07,0.262516142267241
-1.21748213406383e-08,-2.16194851072763e-07,0.262516142262528
-1.27661371916201e-08,-2.17999856424397e-07,0.262516142257815
-1.38295704172783e-08,-2.19585082978733e-07,0.262516142253102
-1.5285386473804e-08,-2.20834396169016e-07,0.262516142245941
-1.70166514892819e-08,-2.21648007255157e-07,0.262516142238781
-1.88888909588518e-08,-2.21967003795809e-07,0.26251614223162
-2.07416429579706e-08,-2.21773458384382e-07,0.262516142240327
-2.24446316908737e-08,-2.21084835140159e-07,0.262516142249035
-2.38648156271446e-08,-2.19963274444075e-07,0.262516142257742
-2.49006908383746e-08,-2.18509314552937e-07,0.262516142270341
-2.54630638174461e-08,-2.1684615271363e-07,0.26251614228294
-2.55104708348004e-08,-2.15115768436789e-07,0.262516142295539
-2.5051130644245e-08,-2.13472181657228e-07,0.262516142294598
-2.41166660801559e-08,-2.12055409749491e-07,0.262516142293658
-2.27872939689948e-08,-2.10992233808685e-07,0.262516142292717
-2.11868128515407e-08,-2.10381249788927e-07,0.26251614229233
-1.94422208380668e-08,-2.10291832993422e-07,0.262516142291943
-1.77046986023843e-08,-2.10748544507088e-07,0.262516142291555
-1.61221183181069e-08,-2.11736015016805e-07,0.262516142299785
-1.48425465796987e-08,-2.13188919403119e-07,0.262516142308014
-1.39881698372742e-08,-2.15008264160809e-07,0.262516142316243
-1.36557593292101e-08,-2.17060704797835e-07,0.262516142323733
-1.38925233724395e-08,-2.19199171448693e-07,0.262516142331224
-1.47220655368722e-08,-2.21249011973278e-07,0.262516142330062
-1.6069156263318e-08,-2.23057533007773e-07,0.262516142324584
-1.78828115595819e-08,-2.24481760408182e-07,0.262516142319105
-2.00447872400008e-08,-2.25402341917895e-07,0.262516142313626
-2.2401842446137e-08,-2.25734774648059e-07,0.262516142306517
-2.47918732171508e-08,-2.2543812062835e-07,0.262516142299408
-2.70404937190893e-08,-2.24518980521491e-07,0.262516142292298
-2.89653039573141e-08,-2.23050223169172e-07,0.262516142304761
-3.04263894085485e-08,-2.21108887688126e-07,0.262516142317223
-3.13053407880008e-08,-2.18832699213847e-07,0.262516142329686
-3.15282413638183e-08,-2.16391769873762e-07,0.262516142343941
-3.10596984954499e-08,-2.13968028961951e-07,0.262516142358197
-2.99200859788662e-08,-2.11749659107854e-07,0.262516142372452
-2.81869748568935e-08,-2.09917398602242e-07,0.262516142378736
-2.59711289062899e-08,-2.08625387931152e-07,0.26251614238502
-2.34297330035438e-08,-2.07993034217199e-07,0.262516142391304
-2.07538079059428e-08,-2.08092939776934e-07,0.262516142399558
-1.81404816614779e-08,-2.08950288236121e-07,0.262516142407811
-1.57930378171856e-08,-2.10532443136423e-07,0.262516142416065
-1.39003571297655e-08,-2.12771790016723e-07,0.262516142425886
-1.26209771605374e-08,-2.15513265809736e-07,0.262516142435708
-1.20773253717515e-08,-2.1858052812658e-07,0.26251614244553
-1.23561411337763e-08,-2.21766951183781e-07,0.262516142452598
-1.34595045033924e-08,-2.24857590863107e-07,0.262516142459667
-1.53482634372867e-08,-2.27620381730894e-07,0.262516142471092
-1.79184718695405e-08,-2.2985891978326e-07,0.262516142468694
-2.10218453901276e-08,-2.31407602524844e-07,0.262516142466296
-2.44634545618815e-08,-2.32138970112732e-07,0.262516142463898
-2.80175835103811e-08,-2.3197391290444e-07,0.262516142463277
-3.14482920618508e-08,-2.30906566848264e-07,0.262516142462656
-3.45189331473152e-08,-2.28988673312332e-07,0.262516142462035
-3.70010241489295e-08,-2.26331197489275e-07,0.262516142472068
-3.87229469506178e-08,-2.23101655610834e-07,0.262516142482102
-3.95501687290434e-08,-2.19512701738315e-07,0.262516142492135
-3.94108732712582e-08,-2.15802774812204e-07,0.262516142501295
-3.82929023788054e-08,-2.12235474058172e-07,0.262516142510454
-3.62544524066496e-08,-2.09065295796664e-07,0.262516142519614
-3.34134230037292e-08,-2.06528592797072e-07,0.262516142518557
-2.99569723851369e-08,-2.04816682021841e-07,0.262516142517501
-2.61143514369674e-08,-2.04073130135224e-07,0.262516142516444
-2.21516830258129e-08,-2.04385136550274e-07,0.262516142522048
-1.83391871698349e-08,-2.05757068116888e-07,0.262516142527651
-1.49497010056561e-08,-2.08126542746951e-07,0.262516142533255
-1.22312149844437e-08,-2.11367327496482e-07,0.262516142545538
-1.03944506975343e-08,-2.15278670681984e-07,0.262516142557821
-9.5939294915531e-09,-2.19616148354306e-07,0.262516142570104
-9.92085773330119e-09,-2.24098582979224e-07,0.262516142575634
-1.13847069775047e-08,-2.28434252381121e-07,0.262516142581164
-1.39220419129109e-08,-2.32327864829671e-07,0.262516142594033
-1.73859479961032e-08,-2.35514359365572e-07,0.26251614259836
-2.15813843511381e-08,-2.37767148664573e-07,0.262516142602688
-2.62504218547158e-08,-2.38918990041291e-07,0.262516142607015
-3.11028449608624e-08,-2.38876869710817e-07,0.262516142616772
-3.58200949126118e-08,-2.37620774346408e-07,0.26251614262653
-4.00923017547107e-08,-2.35214155186399e-07,0.262516142636287
-4.36397989673167e-08,-2.31801173118636e-07,0.262516142647779
-4.6213414551792e-08,-2.27593479030985e-07,0.262516142659271
-4.76315199817724e-08,-2.22860576717343e-07,0.262516142670763
-4.77908207557114e-08,-2.17908846197379e-07,0.262516142676713
-4.6662499261741e-08,-2.13072421915409e-07,0.262516142682663
-4.43067566871611e-08,-2.0867930235563e-07,0.262516142688612
-4.08645345564924e-08,-2.05029054483511e-07,0.262516142682924
-3.65568697457272e-08,-2.02385767062791e-07,0.262516142677235
-3.16627085611623e-08,-2.0094687420521e-07,0.262516142671546
-2.65070549286518e-08,-2.00828819274604e-07,0.262516142671304
-2.1433981968626e-08,-2.02071637145344e-07,0.262516142671061
-1.67890035468661e-08,-2.04620897019407e-07,0.262516142670818
-1.28847936228334e-08,-2.08342342761693e-07,0.262516142676122
-1.00075967737046e-08,-2.13005464684231e-07,0.262516142681425
-8.37190378046181e-09,-2.18324218718215e-07,0.262516142686729
-8.11055393639129e-09,-2.23967656836164e-07,0.262516142685722
-9.27272294080416e-09,-2.29572989545512e-07,0.262516142684716
-1.18107072736305e-08,-2.34780954191896e-07,0.262516142688192
-1.55849216644955e-08,-2.39235538128921e-07,0.262516142677849
-2.03806870388433e-08,-2.42651307542269e-07,0.262516142667506
-2.59073420854368e-08,-2.44795775393131e-07,0.262516142657163
-3.18232550810377e-08,-2.45523792168147e-07,0.262516142654136
-3.77540860965074e-08,-2.44767615671114e-07,0.26251614265111
-4.33223928166453e-08,-2.42562758816321e-07,0.262516142648084
-4.81714604557294e-08,-2.39044412591079e-07,0.262516142661009
-5.19832599706262e-08,-2.34426828313855e-07,0.262516142673935
-5.45065884329015e-08,-2.29002674696714e-07,0.262516142686861
-5.55793243862789e-08,-2.23118933935854e-07,0.262516142695051
-5.511743226729e-08,-2.17161566553545e-07,0.262516142703241
-5.31435165197642e-08,-2.11521867862709e-07,0.26251614271143
-4.97804570381751e-08,-2.06569901455009e-07,0.262516142713927
-4.52412403128809e-08,-2.02644413600958e-07,0.262516142716425
-3.98178859574752e-08,-2.00015665882616e-07,0.262516142718922
-3.38626261180289e-08,-1.98870066583379e-07,0.262516142724497
-2.77668329859653e-08,-1.99303774108677e-07,0.262516142730073
-2.1933938898553e-08,-2.01309119804309e-07,0.262516142735649
-1.67400984384303e-08,-2.04780011559399e-07,0.262516142745232
-1.25497498083618e-08,-2.09503659163018e-07,0.262516142754814
-9.65229335744378e-09,-2.15191382554184e-07,0.262516142764397
-8.26297056180063e-09,-2.2149176243992e-07,0.262516142770607
-8.48662982337022e-09,-2.28007943154533e-07,0.262516142776816
-1.03305778917732e-08,-2.34329847491672e-07,0.262516142783349
-1.36950508035666e-08,-2.40044845355185e-07,0.262516142782176
-1.83908668655384e-08,-2.44788137649243e-07,0.262516142781004
-2.4135326315528e-08,-2.4825151404969e-07,0.262516142779832
-3.05763503136593e-08,-2.50208241189542e-07,0.262516142781424
-3.73134981804896e-08,-2.50525119462704e-07,0.262516142783017
-4.39252134649492e-08,-2.49174805623532e-07,0.262516142784609
-4.99916908008012e-08,-2.46253760830475e-07,0.262516142794412
-5.51284181954616e-08,-2.41927130732114e-07,0.262516142804215
