2008 01 01 00 54466.0	 -7.558167301351699e-08  -1.726901558879314e-07  -7.020628144397665e-10  -7.917133694553435e-08  -4.164463853812410e-08   6.722016646548180e-10
2008 01 01 03 54466.125	 -8.133933279219456e-08  -1.625802406093378e-07  -7.362706045820728e-10  -9.628006184743727e-08   1.567612433634591e-09   7.969309242854205e-10
2008 01 01 06 54466.250	 -8.048705959069321e-08  -1.440020166237630e-07  -7.659915970252086e-10  -8.611807932435687e-08   3.535477519823621e-08   8.839082936875684e-10
2008 01 01 09 54466.375	 -8.379990407712685e-08  -1.289960311613366e-07  -7.415256556458186e-10  -7.877496876451314e-08   1.521544003397702e-08   9.843429669730282e-10
2008 01 01 12 54466.500	 -9.543092438706398e-08  -1.131976566394681e-07  -7.114776239487712e-10  -5.162890233502878e-08   2.192239175492992e-09   1.129564227660110e-09
2008 01 01 15 54466.625	 -1.094911515740873e-07  -1.106885917716949e-07  -7.241322165488854e-10  -1.890537330414751e-08   6.336796838300054e-08   1.172925253251700e-09
2008 01 01 18 54466.750	 -1.189314924680552e-07  -1.060049889758902e-07  -7.101316818785025e-10   3.075670271355617e-08   1.142465235793888e-07   1.161372155746829e-09
2008 01 01 21 54466.875	 -1.294725779942230e-07  -1.013530796928590e-07  -6.774860405864397e-10   4.301337320924921e-08   8.203253180761147e-08   1.217228916823000e-09
2008 01 02 00 54467.0	 -1.437984587274809e-07  -1.039804186583322e-07  -6.585286872267233e-10   9.571865011880125e-08   2.516895437834109e-08   1.326598866043381e-09
2008 01 02 03 54467.125	 -1.591249564395407e-07  -1.155726311056424e-07  -6.252461887396512e-10   1.039339097781288e-07   2.424847761566077e-08   1.394286971865091e-09
2008 01 02 06 54467.250	 -1.672408622021347e-07  -1.221997423830317e-07  -5.910411400641968e-10   1.222601844132219e-07   2.888124873891275e-08   1.416735339149739e-09
2008 01 02 09 54467.375	 -1.738415443064658e-07  -1.246639462670405e-07  -5.389198919536792e-10   7.917894510737431e-08   3.171548154724752e-08   1.399638304178948e-09
2008 01 02 12 54467.500	 -1.831136195396633e-07  -1.304582664018736e-07  -5.066628754191577e-10   6.413570827702787e-08   5.953329108980698e-08   1.417456335979968e-09
2008 01 02 15 54467.625	 -1.922234012937415e-07  -1.404527549825746e-07  -5.013256791143256e-10   8.435898217993739e-08   7.848131406420491e-08   1.540384839412849e-09
2008 01 02 18 54467.750	 -1.947463081337602e-07  -1.476202325970799e-07  -4.841628306895284e-10   9.428634996451685e-08   7.522253049892319e-08   1.620053816975670e-09
2008 01 02 21 54467.875	 -1.939975538774431e-07  -1.636536438108428e-07  -4.225189763076423e-10   7.322954124123032e-08   6.147461308087395e-08   1.677800284665899e-09
2008 01 03 00 54468.0	 -1.956674752435647e-07  -1.723613528517009e-07  -3.763020428818062e-10   8.683545205610787e-08   4.331068823917115e-08   1.765309872201958e-09
2008 01 03 03 54468.125	 -1.992514915571675e-07  -1.860844936038267e-07  -3.641161909111393e-10   9.124040369243707e-08   6.218040463791146e-08   1.772596371054878e-09
2008 01 03 06 54468.250	 -1.977906106299910e-07  -2.021577743976713e-07  -3.525267435053999e-10   1.279623759689097e-07   7.481971163360361e-08   1.729640598945630e-09
2008 01 03 09 54468.375	 -1.936530478705745e-07  -2.156917066462718e-07  -3.405603703335731e-10   9.571656196165088e-08   3.262356538933115e-08   1.760986270385768e-09
2008 01 03 12 54468.500	 -1.982896645469836e-07  -2.248612935181692e-07  -3.479497254746807e-10   6.431370453983362e-08   1.815947203230910e-09   1.830561857735679e-09
2008 01 03 15 54468.625	 -1.998166758588775e-07  -2.421132350196680e-07  -3.444138185805498e-10   5.025816934865005e-08   2.682484076301096e-08   1.879743791043088e-09
2008 01 03 18 54468.750	 -1.994232522580902e-07  -2.542022602550399e-07  -3.066506602707360e-10   6.835211469708223e-08   5.879013689666912e-08   1.905455285107520e-09
2008 01 03 21 54468.875	 -1.976254718020560e-07  -2.692395840548113e-07  -2.681033892863635e-10   9.100824342187160e-08   8.683150423725641e-08   1.947068911314459e-09
2008 01 04 00 54469.0	 -1.985256141306658e-07  -2.833840200227136e-07  -2.141929308509521e-10   1.422800368085995e-07   1.244346997180101e-07   2.038324243836330e-09
2008 01 04 03 54469.125	 -2.004185307333227e-07  -2.943690925677782e-07  -2.042083563350158e-10   1.034743870142216e-07   7.969989095103968e-08   2.099002919162791e-09
2008 01 04 06 54469.250	 -2.014707809499741e-07  -2.986809150669974e-07  -1.794142656184813e-10   3.523674269650114e-08   5.738672788843487e-08   2.084921138414921e-09
2008 01 04 09 54469.375	 -2.025634752235203e-07  -3.027195021823365e-07  -1.506711013029449e-10   5.410134613215294e-08   2.600469010729282e-08   2.268348745610939e-09
2008 01 04 12 54469.500	 -2.068398012640462e-07  -2.997607183042426e-07  -1.508632610878022e-10   8.475226475991051e-08   4.771116224286217e-08   2.523634986528728e-09
2008 01 04 15 54469.625	 -2.079624424069330e-07  -2.984856727132077e-07  -1.212664266762838e-10   2.992004670853287e-08   3.118317059839808e-08   2.591424333725819e-09
2008 01 04 18 54469.750	 -2.157509292433227e-07  -3.038050306090604e-07  -9.921782398841645e-11   3.445577949766351e-09   7.387592307225877e-08   2.641819684466122e-09
2008 01 04 21 54469.875	 -2.238467155942018e-07  -3.133973867414968e-07  -9.468886975854557e-11   5.643630352825908e-08   8.201144123090737e-08   2.698656039416178e-09
2008 01 05 00 54470.0	 -2.263640881397903e-07  -3.107904818348309e-07  -8.348242273038840e-11   1.142908913808826e-07   7.175698173510434e-08   2.758070458559328e-09
2008 01 05 03 54470.125	 -2.311896297473997e-07  -3.179551166321278e-07  -7.974559188505480e-11   9.696258754466847e-08   4.735624293971506e-08   2.906542695954050e-09
2008 01 05 06 54470.250	 -2.370006758382055e-07  -3.174333136099325e-07  -8.444585181854041e-11   9.323244851472693e-08   3.536253882500426e-08   2.990936363496308e-09
2008 01 05 09 54470.375	 -2.397256478899363e-07  -3.223475163262085e-07  -8.679803346923164e-11   1.089453522261663e-07   6.529479538190318e-10   2.977704128988292e-09
2008 01 05 12 54470.500	 -2.417407015023480e-07  -3.210864265711258e-07  -1.020815663757865e-10   9.657768734082255e-08  -1.334112633919769e-09   2.981580538274597e-09
2008 01 05 15 54470.625	 -2.402857993311579e-07  -3.228746983801748e-07  -1.495078648112040e-10   2.918859315897136e-08  -1.116440870735996e-08   3.042715005434707e-09
2008 01 05 18 54470.750	 -2.376161038570180e-07  -3.236913227303255e-07  -1.712389725077246e-10  -8.740102420303653e-09   2.134586630024624e-08   3.032485905011061e-09
2008 01 05 21 54470.875	 -2.366723936444237e-07  -3.246909911126124e-07  -1.861040682401390e-10   4.943869439589107e-08   2.471034699573811e-08   3.116755813671948e-09
2008 01 06 00 54471.0	 -2.317823317261666e-07  -3.212991122511973e-07  -2.148998932591289e-10   1.014722021216388e-07   2.726270601201798e-08   3.250456718774228e-09
2008 01 06 03 54471.125	 -2.273272485379225e-07  -3.191398894075194e-07  -2.348029184823593e-10   4.722859293913064e-08  -1.495088092877324e-08   3.321600142383747e-09
2008 01 06 06 54471.250	 -2.233330616429591e-07  -3.148700441104496e-07  -2.458885714883021e-10  -1.218478153953139e-08  -1.004193426537076e-08   3.299914152159873e-09
2008 01 06 09 54471.375	 -2.216654377673682e-07  -3.163946525258588e-07  -2.514729039250566e-10  -9.929617778976850e-09  -4.993797277079078e-08   3.263836361446329e-09
2008 01 06 12 54471.500	 -2.201119949923205e-07  -3.077982457971230e-07  -2.647674544419667e-10   2.560200243272515e-09  -7.214730246073129e-08   3.278888037833818e-09
2008 01 06 15 54471.625	 -2.151018335309625e-07  -3.054959442581036e-07  -2.857305133410007e-10  -7.069772779074898e-08  -3.872840292431804e-08   3.270084194528712e-09
2008 01 06 18 54471.750	 -2.079372456814727e-07  -2.926139186934596e-07  -2.808529519268496e-10  -9.025830480871215e-08   3.696568544871078e-08   3.200328283038141e-09
2008 01 06 21 54471.875	 -2.026639165936421e-07  -2.805458522375630e-07  -2.717828306431945e-10  -4.116361430803026e-08   4.283086761354550e-08   3.219088418083520e-09
