2004 01 01 00 53005.0	 -1.319636702273695e-07  -8.367643132444889e-08  -1.062164515060957e-10  -4.329452546017693e-08  -6.394821013146513e-08   2.091260050546601e-09
2004 01 01 03 53005.125	 -1.211940799384932e-07  -6.851403613990819e-08  -1.337224759408754e-10  -7.521319361240310e-08  -1.237406499073293e-08   2.161963618841518e-09
2004 01 01 06 53005.250	 -1.082996065540917e-07  -5.103067422372610e-08  -1.428030774164631e-10  -4.582927013471213e-08   6.963997116480600e-08   2.231593722768958e-09
2004 01 01 09 53005.375	 -9.686813783506532e-08  -3.908311704649470e-08  -1.682442586301321e-10  -7.494253239980329e-08   7.325175095002430e-08   2.344177601419069e-09
2004 01 01 12 53005.500	 -8.321330580193158e-08  -2.759372125060482e-08  -1.840535155407472e-10  -6.061028383004126e-08   6.649768023922063e-08   2.441512312131290e-09
2004 01 01 15 53005.625	 -7.664575415894149e-08  -2.196613884276651e-08  -2.161476133289354e-10  -6.174517714225862e-08   7.699985057176431e-08   2.608396599646470e-09
2004 01 01 18 53005.750	 -7.292590133096110e-08  -2.033555024367391e-08  -2.265206709486917e-10  -2.575711191410607e-08   8.811120320471398e-08   2.773733051591767e-09
2004 01 01 21 53005.875	 -6.462354327931410e-08  -2.329283365442764e-08  -2.428663762896222e-10  -3.011065343630776e-08   1.075212128510146e-07   2.867490649176052e-09
2004 01 02 00 53006.0	 -5.139083623093381e-08  -2.030428103886196e-08  -2.455282980770033e-10  -2.413868484262156e-08   1.412548163468415e-07   2.953309763159261e-09
2004 01 02 03 53006.125	 -4.726484640539008e-08  -2.364983574218438e-08  -2.622859160918054e-10  -2.720489070706874e-08   1.125553141843307e-07   3.116340158402399e-09
2004 01 02 06 53006.250	 -3.452315206840020e-08  -2.573307163218011e-08  -2.654273667257406e-10  -2.333531670107431e-08   8.072439642081905e-08   3.261121125132446e-09
2004 01 02 09 53006.375	 -2.555692571961083e-08  -2.844447773673243e-08  -2.954845576746509e-10  -6.169412814338090e-08   1.193304825771249e-07   3.299444832175560e-09
2004 01 02 12 53006.500	 -1.835794407974975e-08  -2.726212992408504e-08  -3.049154086728909e-10  -5.330038084338087e-08   1.559679090850391e-07   3.350436231815041e-09
2004 01 02 15 53006.625	 -1.456541893446656e-08  -2.490241300709048e-08  -3.504745869404403e-10  -1.635098861740522e-08   1.613530542859975e-07   3.354233643068247e-09
2004 01 02 18 53006.750	 -4.533332294099712e-09  -2.650817446067293e-08  -3.848607540155870e-10   4.724971879367914e-08   1.563723089773186e-07   3.353437648991500e-09
2004 01 02 21 53006.875	  2.393105429912691e-09  -3.085170899230384e-08  -4.087478572973078e-10   5.478367465710542e-08   1.407805944797129e-07   3.410097435431210e-09
2004 01 03 00 53007.0	  1.034647643871987e-08  -3.380702833310647e-08  -4.057214445728790e-10   6.414070421931633e-08   1.075891302280660e-07   3.475859354290323e-09
2004 01 03 03 53007.125	  1.503753006151716e-08  -3.450949686441990e-08  -3.711214193121430e-10   6.604357792888364e-08   9.602931769712165e-08   3.533895145964102e-09
2004 01 03 06 53007.250	  2.438882911912783e-08  -3.415537792782935e-08  -3.094645364364658e-10   8.030063416282416e-08   1.171006969520351e-07   3.577154035748098e-09
2004 01 03 09 53007.375	  2.973633843587009e-08  -3.903525398676811e-08  -3.208131997657452e-10   3.128007949064216e-08   9.943032664563866e-08   3.630577046017810e-09
