2016 01 01 00 57388.0	 -1.259252405055294e-07  -2.265325692692422e-07  -1.535387158299940e-10   6.277442217350578e-08   2.885352114563587e-08   1.119471972216745e-08
2016 01 01 03 57388.125	 -1.284216130182854e-07  -2.322175848800019e-07  -1.773225221567788e-10   3.745530325348631e-08  -5.879554520732298e-09   1.129410761245925e-08
2016 01 01 06 57388.250	 -1.293759077965779e-07  -2.375807623936774e-07  -1.898707106656022e-10   1.618846101301619e-08  -1.525672880671365e-08   1.136682185021360e-08
2016 01 01 09 57388.375	 -1.328191794048816e-07  -2.427353335732866e-07  -2.107555226643966e-10  -3.551958295186636e-08  -2.603477029851839e-08   1.139265580273189e-08
2016 01 01 12 57388.500	 -1.369330084828704e-07  -2.421734954205912e-07  -2.305772496830248e-10  -7.460830260956141e-08  -2.466872587320748e-09   1.145120180664553e-08
2016 01 01 15 57388.625	 -1.413227514396599e-07  -2.414815172469803e-07  -2.273843663105060e-10  -1.101373913301504e-07   6.248641609132566e-08   1.160830082376235e-08
2016 01 01 18 57388.750	 -1.407898922661125e-07  -2.408852521922251e-07  -2.377724608133938e-10  -9.178193108933397e-08   1.530898336551339e-07   1.172697484047788e-08
2016 01 01 21 57388.875	 -1.426021953994341e-07  -2.361225649353481e-07  -2.208197853033796e-10  -5.059325475429832e-08   2.056509169723385e-07   1.172616426943429e-08
2016 01 02 00 57389.0	 -1.429396897820865e-07  -2.324729053306716e-07  -2.052442479771261e-10  -3.273121609352603e-09   2.126556472057093e-07   1.174320872010043e-08
2016 01 02 03 57389.125	 -1.464885708375464e-07  -2.376166601420017e-07  -2.043807555853482e-10   8.403340124816551e-08   2.095942832271130e-07   1.184279782816063e-08
2016 01 02 06 57389.250	 -1.527791179548248e-07  -2.371126211251956e-07  -1.962251373593715e-10   1.508956813565125e-07   1.380624428675984e-07   1.189167541908992e-08
2016 01 02 09 57389.375	 -1.593887427509389e-07  -2.423247022115916e-07  -1.910889072798690e-10   1.082279007526193e-07   2.661559548767792e-08   1.188799819519460e-08
2016 01 02 12 57389.500	 -1.685093896837228e-07  -2.512675831861385e-07  -1.969227581517701e-10   5.769424660893206e-08  -2.836855591358397e-08   1.193103659905580e-08
2016 01 02 15 57389.625	 -1.766241488230395e-07  -2.517320740063208e-07  -1.925428522830746e-10  -2.854596031929114e-08  -1.972337977765136e-08   1.197590672989112e-08
2016 01 02 18 57389.750	 -1.767655173428064e-07  -2.475886242733893e-07  -2.034619767244988e-10  -9.050686152068563e-08   2.960104739709735e-08   1.197519362529287e-08
