2009 01 01 00 54832.0	 -1.768218321206844e-08  -1.463983180752574e-07  -6.728751521931643e-10   2.522094601763733e-08  -6.326072869379272e-08   3.520920125864047e-09
2009 01 01 03 54832.125	 -1.565564459025264e-08  -1.435272667361884e-07  -6.381491192033005e-10   8.946903740327235e-09  -7.591843970758984e-08   3.450656659394531e-09
2009 01 01 06 54832.250	 -1.179560055499464e-08  -1.369416105057506e-07  -6.163099007666805e-10  -1.817693427646337e-08  -7.984278334298875e-08   3.388297612199831e-09
2009 01 01 09 54832.375	 -8.651774825041703e-09  -1.362827055371446e-07  -5.808205151442644e-10  -5.096506670452894e-08  -1.050008623235067e-07   3.552842324506618e-09
2009 01 01 12 54832.500	 -6.753576673907685e-09  -1.302175603468289e-07  -5.672706975616688e-10  -7.768071086206573e-08  -1.049656764931660e-07   3.685825893100271e-09
2009 01 01 15 54832.625	 -1.120949520135867e-08  -1.337372750534223e-07  -5.383458744147851e-10  -1.010627813728393e-07  -7.855379030721010e-08   3.559921315870201e-09
2009 01 01 18 54832.750	 -9.831272486854780e-09  -1.407171389654035e-07  -5.215110577423927e-10  -8.743905570538386e-08  -5.004868158870697e-08   3.497111108087900e-09
2009 01 01 21 54832.875	 -8.143357048128568e-09  -1.474155629033589e-07  -4.967228172555045e-10  -6.509205623466439e-08  -3.471137066572707e-08   3.497981260597736e-09
2009 01 02 00 54833.0	 -8.008275808155615e-09  -1.479054365004696e-07  -4.664064354588977e-10  -2.472532866722508e-08  -4.075916519314565e-08   3.451654147725870e-09
2009 01 02 03 54833.125	 -1.229849598293979e-08  -1.558106136277113e-07  -4.519132260335218e-10  -1.752273770889167e-08  -3.345572387481711e-08   3.465238803419927e-09
2009 01 02 06 54833.250	 -1.406783822576155e-08  -1.558151699442656e-07  -4.351099121720477e-10  -7.506043843580285e-11  -3.090227674668420e-08   3.431379176374767e-09
2009 01 02 09 54833.375	 -1.572941873588373e-08  -1.556495809577325e-07  -4.259514696729050e-10  -3.520834178078617e-08  -3.184647867368277e-08   3.389547847406959e-09
2009 01 02 12 54833.500	 -1.828828769674321e-08  -1.545365234558768e-07  -4.292062714492614e-10  -5.122637172601975e-08  -9.123999193942969e-09   3.385506468770188e-09
2009 01 02 15 54833.625	 -2.357966955164638e-08  -1.529296077144419e-07  -4.093977762802765e-10  -4.723993969860556e-08   2.022283483423723e-08   3.387572545030447e-09
2009 01 02 18 54833.750	 -1.847365140709915e-08  -1.488181280555292e-07  -4.133488758080408e-10  -3.635813846586630e-08   4.937410890732701e-08   3.396782021854099e-09
2009 01 02 21 54833.875	 -1.341399480324714e-08  -1.471794783835521e-07  -4.293666707323052e-10  -5.254819123282124e-08   5.759666105590508e-08   3.406171074569557e-09
2009 01 03 00 54834.0	 -1.269523492923967e-08  -1.398798836330862e-07  -4.513564945328102e-10  -3.397584124983415e-08   4.879551057931819e-08   3.390948738398457e-09
2009 01 03 03 54834.125	 -1.704174110859137e-08  -1.382760118821269e-07  -4.521356064342101e-10  -1.988792489627680e-08   6.568179453791228e-08   3.347036199947069e-09
2009 01 03 06 54834.250	 -1.713292802396525e-08  -1.316909752353472e-07  -4.802625367090748e-10  -1.606271571913459e-09   7.670002069158878e-08   3.275861862706932e-09
2009 01 03 09 54834.375	 -1.573610827033965e-08  -1.286349472865604e-07  -4.892267672648591e-10  -3.423628919729615e-08   3.790936284118147e-08   3.217958057814107e-09
2009 01 03 12 54834.500	 -1.529360326688202e-08  -1.183392682878920e-07  -4.851737067823898e-10  -4.491805403794202e-08   8.706147484170080e-09   3.188470280884612e-09
2009 01 03 15 54834.625	 -1.544861616818806e-08  -1.106163794392197e-07  -5.145801184607542e-10  -6.970456644863051e-08   3.695455970697083e-08   3.196354936335480e-09
2009 01 03 18 54834.750	 -7.375970553138081e-09  -1.100600679320881e-07  -5.408125516836461e-10  -5.558411780511443e-08   9.811602970493518e-08   3.182353453535588e-09
2009 01 03 21 54834.875	 -1.600570963061925e-09  -1.080020221144464e-07  -5.690081850295421e-10  -1.965976394414779e-08   1.086190360136272e-07   3.119070638914943e-09
2009 01 04 00 54835.0	  6.781013396767931e-10  -1.023687746965833e-07  -5.973139878541271e-10   3.697906845196865e-08   7.753421976683461e-08   3.108182235300947e-09
2009 01 04 03 54835.125	  2.652937518629218e-09  -9.973210026995920e-08  -5.942923071319800e-10   6.024879265150700e-08   5.252674916412679e-08   3.053614930769501e-09
2009 01 04 06 54835.250	  3.999269118473999e-09  -9.605703560443654e-08  -6.018596951560943e-10   9.113987704398795e-08   3.583017356359126e-08   3.028210685195302e-09
2009 01 04 09 54835.375	  5.552042746145406e-09  -9.904675299496843e-08  -6.121879894258533e-10   6.961672776120066e-08  -2.829548177222620e-08   3.077581511935452e-09
2009 01 04 12 54835.500	  5.553060805137311e-09  -1.023840327877219e-07  -5.983741438215937e-10   3.274963746505479e-08  -6.730805413142631e-08   3.117589310355932e-09
2009 01 04 15 54835.625	  2.871980257565656e-09  -1.085253405694236e-07  -5.964460364259864e-10   1.487101600249202e-09  -7.040172201085734e-08   3.109964026796527e-09
2009 01 04 18 54835.750	  6.005506754546769e-09  -1.161481522713149e-07  -5.883740876446903e-10   7.226212451173041e-09  -4.948232317562054e-08   3.078582468271702e-09
2009 01 04 21 54835.875	  3.084044158925855e-09  -1.319811369110921e-07  -5.405047404158694e-10   3.322176957313644e-08  -1.555472640636156e-08   3.105747803472716e-09
2009 01 05 00 54836.0	  6.749787093168200e-09  -1.452796759129007e-07  -4.982582633839899e-10   5.897589608925811e-08  -2.496605315665676e-08   3.167767945375389e-09
2009 01 05 03 54836.125	  7.421132364497821e-09  -1.634680537899998e-07  -4.936874781890591e-10   6.542930059358797e-08  -2.426432438750078e-08   3.163280730307049e-09
2009 01 05 06 54836.250	  1.023063927903963e-08  -1.785474390451987e-07  -4.936733075501234e-10   8.826975861749626e-08  -6.198803940708641e-08   3.138222054230172e-09
2009 01 05 09 54836.375	  1.278958052554763e-08  -1.948089632128610e-07  -5.188778656142950e-10   6.161408963187983e-08  -1.266647211315806e-07   3.220012495979228e-09
2009 01 05 12 54836.500	  1.390459608817276e-08  -2.156193468228093e-07  -5.287523930650471e-10   9.981313416885351e-09  -1.544381714044157e-07   3.303065747704557e-09
2009 01 05 15 54836.625	  1.500576836739163e-08  -2.344400228753087e-07  -5.468112786423528e-10  -2.816370664618380e-08  -1.106721798647586e-07   3.331848346769241e-09
2009 01 05 18 54836.750	  2.726096945670870e-08  -2.448724476716945e-07  -5.480086597067750e-10  -4.454839329304092e-08  -9.155650793675977e-08   3.329911682935887e-09
2009 01 05 21 54836.875	  3.776647579028339e-08  -2.493695923769724e-07  -5.747146805559105e-10  -6.705860600087315e-08  -6.675332341210019e-08   3.257535607912819e-09
2009 01 06 00 54837.0	  4.747818059096764e-08  -2.554925992621402e-07  -5.908179339705604e-10  -4.783609641928909e-08  -9.203851794358549e-09   3.218149924016328e-09
2009 01 06 03 54837.125	  5.407160119239175e-08  -2.647866537642554e-07  -6.346881615103238e-10  -4.440384929154505e-08   4.741657339038148e-08   3.237716569168227e-09
2009 01 06 06 54837.250	  6.610745319265553e-08  -2.660823955054955e-07  -6.391214925005889e-10  -3.932797937488804e-08   7.528048880106216e-08   3.174250121342078e-09
2009 01 06 09 54837.375	  8.217333711090660e-08  -2.700378401003620e-07  -6.366046226972113e-10  -2.402806076234514e-08   3.945076645119405e-08   3.040295986656992e-09
2009 01 06 12 54837.500	  9.146604662017697e-08  -2.720160081070745e-07  -6.345813402793324e-10   1.970196876253620e-09   2.527908691116044e-08   2.974288860879858e-09
2009 01 06 15 54837.625	  9.425234173027467e-08  -2.751102911862336e-07  -6.313395007999281e-10   2.254234442446742e-09   3.881247953203130e-08   2.998488774885101e-09
2009 01 06 18 54837.750	  1.036602505087312e-07  -2.742794845460741e-07  -6.013729087669678e-10  -2.147845783070670e-08   4.835322920511774e-08   2.933842207523738e-09
2009 01 06 21 54837.875	  1.105183237619717e-07  -2.767780243545441e-07  -5.864835049985606e-10  -3.393903535956972e-08   1.388780954790376e-08   2.846149864452688e-09
2009 01 07 00 54838.0	  1.096157355420664e-07  -2.787558616936970e-07  -5.879893460214017e-10   3.342987563832501e-09  -1.128216644146313e-08   2.858410280774792e-09
2009 01 07 03 54838.125	  1.061299426588524e-07  -2.877464508271666e-07  -5.881716637487771e-10  -1.531319607430702e-08   3.877628010005616e-08   2.817468499786852e-09
2009 01 07 06 54838.250	  1.037746124240466e-07  -2.991215103653907e-07  -5.602736373124905e-10   2.719478007290578e-09   8.638957129123605e-08   2.705595274082499e-09
2009 01 07 09 54838.375	  1.063808926780559e-07  -3.170689705361841e-07  -5.293649362369033e-10   2.405290586444906e-08   1.911647941761979e-08   2.601370390219562e-09
2009 01 07 12 54838.500	  1.047219083303244e-07  -3.289806814380230e-07  -5.093165624906873e-10   5.433678330339745e-08  -3.831450201218903e-08   2.558099211087010e-09
2009 01 07 15 54838.625	  9.487510133516835e-08  -3.394863927429979e-07  -5.009716493644233e-10  -9.902223478335017e-10  -2.773563105988086e-08   2.575623789466386e-09
2009 01 07 18 54838.750	  9.216050318652209e-08  -3.518195287193480e-07  -4.882741992502418e-10  -4.280999646772755e-08   2.278697409154179e-08   2.498837382496192e-09
2009 01 07 21 54838.875	  8.371441464023169e-08  -3.591387376133750e-07  -4.709860101681963e-10  -5.357924275492923e-08   9.745907151761232e-09   2.423656683966338e-09
2009 01 08 00 54839.0	  7.812418806276048e-08  -3.603115000322164e-07  -4.652377770373855e-10  -2.518917668510056e-08   5.284890814851387e-09   2.453946796412269e-09
2009 01 08 03 54839.125	  6.750324032170445e-08  -3.673906687176621e-07  -4.546938573723614e-10  -2.544815163631523e-08   3.902561268943654e-08   2.398805917696371e-09
2009 01 08 06 54839.250	  6.085125070675752e-08  -3.731563971462325e-07  -4.207088487070402e-10   1.237286354373103e-08   6.963348609499757e-08   2.263331545074170e-09
2009 01 08 09 54839.375	  5.554200945454086e-08  -3.774204418817518e-07  -4.172671209112947e-10   1.531117592528329e-08   6.161217741661714e-08   2.376184255220278e-09
2009 01 08 12 54839.500	  5.007059635269005e-08  -3.757813478988050e-07  -4.152418219805806e-10   1.311529912775455e-08   4.208564164210686e-08   2.574766434316842e-09
2009 01 08 15 54839.625	  4.158418331016200e-08  -3.763195752939944e-07  -3.900721412285307e-10   3.557503208591986e-08   1.689837912919556e-08   2.574116510600481e-09
2009 01 08 18 54839.750	  4.184611058058315e-08  -3.684899252585571e-07  -3.469994536395875e-10   2.829156605661580e-08  -1.780899943727312e-08   2.509204922106981e-09
2009 01 08 21 54839.875	  4.055809727263691e-08  -3.616510856868490e-07  -3.373932311475706e-10  -4.856676920193890e-08  -4.640672813765167e-08   2.496137472515518e-09
2009 01 09 00 54840.0	  3.775975458222485e-08  -3.452940262162541e-07  -3.435105074315705e-10  -1.106572322097049e-07  -5.331316213365729e-08   2.523856848151197e-09
2009 01 09 03 54840.125	  3.517576276136274e-08  -3.306041273394479e-07  -3.428865445846485e-10  -1.132248858330576e-07  -1.110586141115385e-08   2.547417076407140e-09
2009 01 09 06 54840.250	  3.695304066457271e-08  -3.104802283091788e-07  -3.131404275811226e-10  -9.414146325416341e-08   2.199392184391593e-08   2.511492582449398e-09
2009 01 09 09 54840.375	  3.787118263468411e-08  -2.935327802547870e-07  -3.206324172800837e-10  -9.592131292883396e-08   6.667593728331094e-08   2.551219547438761e-09
2009 01 09 12 54840.500	  3.424284512959288e-08  -2.789337929160710e-07  -3.255440702797066e-10  -6.790166292157637e-08   8.960134731836530e-08   2.607378717294859e-09
2009 01 09 15 54840.625	  3.067116420877216e-08  -2.647460082518421e-07  -3.339932169017563e-10  -1.346558853295148e-08   6.662183477874807e-08   2.642311925292860e-09
2009 01 09 18 54840.750	  3.415355433237858e-08  -2.500898329107265e-07  -3.281055175158870e-10   3.355582882490087e-09   1.163272728087336e-08   2.671600261618680e-09
2009 01 09 21 54840.875	  3.166959343595019e-08  -2.429484865748265e-07  -3.403483594328071e-10   2.244084229413309e-08  -1.554801107908946e-08   2.696578341489210e-09
2009 01 10 00 54841.0	  2.626377882729717e-08  -2.332429786066916e-07  -3.592092389468084e-10   4.261639880710371e-08  -2.930577870356208e-08   2.712728771910907e-09
2009 01 10 03 54841.125	  1.996229419333051e-08  -2.249321747227267e-07  -3.642809945367307e-10   3.336424400212957e-09  -7.376133148912148e-08   2.655087555632736e-09
2009 01 10 06 54841.250	  1.725529126187205e-08  -2.195151772585515e-07  -3.730120338559519e-10  -6.395894465533786e-08  -5.704758068048046e-08   2.619109836252342e-09
2009 01 10 09 54841.375	  1.839678412706470e-08  -2.195420697308193e-07  -4.015737424640815e-10  -8.037647603382542e-08  -1.581573226524152e-08   2.672727973846841e-09
2009 01 10 12 54841.500	  1.900432418355909e-08  -2.115797872292755e-07  -4.259506279684764e-10  -4.439908186956591e-08   1.930723155508783e-08   2.694261661703099e-09
2009 01 10 15 54841.625	  1.859959169820854e-08  -2.092088601804815e-07  -4.383411371036312e-10   1.849049216793069e-09   3.215519368433864e-08   2.688302666833402e-09
2009 01 10 18 54841.750	  2.292006134121872e-08  -2.105101022759561e-07  -4.340787761347497e-10   4.567970865186172e-08   3.139589961372766e-08   2.688582970161621e-09
2009 01 10 21 54841.875	  1.988831142668751e-08  -2.186479898449125e-07  -4.289940818373254e-10   7.101560482219667e-08  -2.395792649933190e-08   2.655664648320688e-09
2009 01 11 00 54842.0	  1.962491550850140e-08  -2.244464176662508e-07  -4.107826455061415e-10   8.352895777538318e-08  -8.006104262173974e-08   2.631771430854737e-09
2009 01 11 03 54842.125	  1.859033139510103e-08  -2.333841416079823e-07  -3.986545044459798e-10   4.820037168936352e-08  -1.025314192333876e-07   2.629442263242112e-09
2009 01 11 06 54842.250	  1.796398594244595e-08  -2.350616490082676e-07  -3.779978510290199e-10   2.815401724498257e-08  -9.718671011624589e-08   2.659111376581147e-09
2009 01 11 09 54842.375	  1.783763620009133e-08  -2.388515376293652e-07  -3.888278600798065e-10  -1.703889840166539e-08  -1.026715743288992e-07   2.662202319051942e-09
2009 01 11 12 54842.500	  2.213102581844008e-08  -2.359907603477013e-07  -3.990485932252980e-10  -5.209717131503601e-08  -7.297668622561507e-08   2.629607118995600e-09
2009 01 11 15 54842.625	  2.135647930195392e-08  -2.362297808333861e-07  -3.838276753937975e-10  -6.444783943518118e-08  -9.880168153463289e-09   2.606998125634972e-09
2009 01 11 18 54842.750	  2.464384369713090e-08  -2.314426610842642e-07  -3.774703980122923e-10  -4.333780927995984e-08   6.328002950479351e-08   2.625675928327400e-09
2009 01 11 21 54842.875	  2.390344259950682e-08  -2.332019965698233e-07  -3.961863852524717e-10   9.513876225072538e-09   7.471082869439083e-08   2.661993053797060e-09
2009 01 12 00 54843.0	  2.891949541902557e-08  -2.304764400605486e-07  -4.050899995799378e-10   8.553227126478232e-08   6.975526493630237e-08   2.678371753637677e-09
2009 01 12 03 54843.125	  2.912330603733770e-08  -2.298181358017619e-07  -3.777636900268535e-10   9.160323533922606e-08  -1.103167520522387e-08   2.622090094229842e-09
2009 01 12 06 54843.250	  3.046724557015979e-08  -2.235559798292320e-07  -3.755078400197071e-10   4.257723739580272e-08  -6.405788602097948e-08   2.612509204597428e-09
2009 01 12 09 54843.375	  3.085495124235152e-08  -2.172622780697174e-07  -3.943880333126384e-10  -2.104522572553038e-08  -8.365212119121269e-08   2.586958680884131e-09
2009 01 12 12 54843.500	  2.743536578752772e-08  -2.065045349117916e-07  -3.714932760200600e-10  -6.636740228614744e-08  -8.030071688880080e-08   2.515661828087009e-09
2009 01 12 15 54843.625	  1.976199303620254e-08  -2.015157435116079e-07  -3.507408608692093e-10  -6.975966878834713e-08  -1.317160317367303e-08   2.494158376611399e-09
2009 01 12 18 54843.750	  2.013543002225262e-08  -1.918977041033746e-07  -3.217085952510648e-10  -2.873483108572257e-08   4.472866565943132e-08   2.521940896862498e-09
2009 01 12 21 54843.875	  1.909632170708948e-08  -1.860818336968884e-07  -2.849325255210370e-10  -2.051874384188075e-08   6.414145784737394e-08   2.597826378915043e-09
2009 01 13 00 54844.0	  1.968409653610626e-08  -1.818939921951023e-07  -2.456652063916768e-10   3.013313710197115e-08   4.737942764041979e-08   2.639903289149842e-09
2009 01 13 03 54844.125	  1.875520990046697e-08  -1.861076089604663e-07  -2.267851886504719e-10   1.806466041679723e-08   4.709502039696610e-08   2.523014104785516e-09
2009 01 13 06 54844.250	  2.040747569653772e-08  -1.866413446167436e-07  -2.242739860715517e-10   1.211554298764986e-08   3.575115274715864e-08   2.416030280155098e-09
2009 01 13 09 54844.375	  1.976297308909400e-08  -1.880168688019097e-07  -1.892806992174950e-10  -3.312850191737338e-08   1.836066006476672e-08   2.398788988388508e-09
2009 01 13 12 54844.500	  2.108665893299299e-08  -1.835226043018197e-07  -1.556194747301825e-10  -8.155331653737033e-08   3.647876927900848e-08   2.389787436920941e-09
2009 01 13 15 54844.625	  1.935774181459930e-08  -1.814925481599549e-07  -1.485172241993446e-10  -9.633650702380747e-08   6.161793957918960e-08   2.400768091764970e-09
2009 01 13 18 54844.750	  2.013497739076562e-08  -1.717757357942763e-07  -1.279368280354843e-10  -1.040400557618392e-07   7.808817748967569e-08   2.420962916206459e-09
2009 01 13 21 54844.875	  1.702044318406861e-08  -1.640847599335423e-07  -9.020214079874597e-11  -1.233492049494541e-07   1.380472801995307e-07   2.427624531364430e-09
