2012 01 01 00 55927.0	  7.342152604844838e-09  -2.284212496204930e-07  -3.031953696878807e-10  -1.162777214275240e-07   5.194956469691653e-08   5.139565066193738e-09
2012 01 01 03 55927.125	  9.867355788311866e-09  -2.141561117704347e-07  -3.424593560334703e-10  -7.039540254176354e-08  -6.627522883623849e-09   5.219978254670348e-09
2012 01 01 06 55927.250	  1.101471784708471e-08  -1.994683696053076e-07  -3.816964404955634e-10  -5.450155178898285e-08  -5.802996987124403e-08   5.316621626404713e-09
2012 01 01 09 55927.375	  1.238782488642957e-08  -1.871415698517218e-07  -4.049394120860568e-10  -6.408191118160359e-08  -6.217683253759401e-08   5.293717865280032e-09
2012 01 01 12 55927.500	  1.459600397666648e-08  -1.715462730929876e-07  -4.392708231815534e-10  -8.937981989879757e-08  -6.495612812791979e-08   5.286769126689651e-09
2012 01 01 15 55927.625	  9.386407254809129e-09  -1.561422206329464e-07  -4.436526441824708e-10  -1.347787209225814e-07  -4.223695771636464e-08   5.347320806914556e-09
2012 01 01 18 55927.750	  8.087985351548445e-09  -1.450214995124917e-07  -4.543038238799479e-10  -1.345553201176832e-07   1.248181729309654e-08   5.446030665354731e-09
2012 01 01 21 55927.875	  2.141750409027853e-09  -1.373769847300153e-07  -4.401532274601449e-10  -7.058075353690560e-08   6.912145500969885e-08   5.549236115431372e-09
2012 01 02 00 55928.0	 -1.228719525555637e-09  -1.319653863731013e-07  -4.286475327415188e-10   1.565094459434255e-08   1.088992517441672e-07   5.636769256174618e-09
2012 01 02 03 55928.125	 -8.614655327247361e-09  -1.302110475024688e-07  -3.958630864828860e-10   7.195339264399388e-08   4.046880901130124e-08   5.655539021618067e-09
2012 01 02 06 55928.250	 -1.492103794839716e-08  -1.314440459903907e-07  -3.766154300340926e-10   8.923226197384582e-08  -3.172716003471921e-08   5.649863403873022e-09
2012 01 02 09 55928.375	 -2.073492965993792e-08  -1.418230370943868e-07  -3.494999045581987e-10   9.833156645263709e-08  -1.080177787712729e-07   5.738645626837291e-09
2012 01 02 12 55928.500	 -2.662736935231777e-08  -1.441113105915544e-07  -3.182079644569881e-10   5.530094362109125e-08  -1.798572641611320e-07   5.822122877146312e-09
2012 01 02 15 55928.625	 -3.666082026385074e-08  -1.441392875976286e-07  -2.903429016658532e-10  -6.423175884667284e-08  -2.094750850927678e-07   5.785403499699766e-09
2012 01 02 18 55928.750	 -4.078851563611572e-08  -1.501447100264474e-07  -2.547223110190163e-10  -1.577830677339817e-07  -1.664936704894575e-07   5.747810218760276e-09
2012 01 02 21 55928.875	 -4.712566891130305e-08  -1.553911714436415e-07  -2.227216178819164e-10  -1.687645920765942e-07  -9.024479029935659e-08   5.696178048656439e-09
2012 01 03 00 55929.0	 -4.728679629120207e-08  -1.613328490650658e-07  -1.948302747754892e-10  -1.266744039952647e-07  -2.236794503787830e-11   5.631810618722108e-09
2012 01 03 03 55929.125	 -4.894170499030681e-08  -1.678176288283389e-07  -1.864431194861770e-10  -8.768223995604710e-08   1.330085434367346e-08   5.599395493201116e-09
2012 01 03 06 55929.250	 -5.094398303121966e-08  -1.697046604816503e-07  -1.835501584418369e-10  -2.654934732710533e-08   2.600976988692760e-08   5.548383701199332e-09
2012 01 03 09 55929.375	 -4.649975783606386e-08  -1.722048770388819e-07  -1.675147354374369e-10   2.573497393307433e-08  -2.360597954368707e-08   5.471221517936256e-09
2012 01 03 12 55929.500	 -4.446838304485721e-08  -1.672820733444267e-07  -1.535987672530196e-10   2.447228418101208e-08  -9.022152129323167e-08   5.401855855951547e-09
2012 01 03 15 55929.625	 -4.691955398914642e-08  -1.582441428852700e-07  -1.313028250856621e-10  -6.450412195426001e-08  -1.156552108773730e-07   5.318030683912462e-09
2012 01 03 18 55929.750	 -4.089110588658973e-08  -1.552747835635563e-07  -1.111238185792909e-10  -1.252507914446944e-07  -5.788593122164545e-08   5.253718497102701e-09
2012 01 03 21 55929.875	 -4.042915907495325e-08  -1.504634571772789e-07  -1.007533460596223e-10  -1.406976389291179e-07  -2.884469279026660e-08   5.216129302296781e-09
2012 01 04 00 55930.0	 -3.442289484056560e-08  -1.398382054800622e-07  -1.057243080644760e-10  -1.402706979874515e-07   2.962296300971680e-08   5.166384611304182e-09
2012 01 04 03 55930.125	 -3.210038855441955e-08  -1.309863174120484e-07  -6.749320919295412e-11  -1.273597363454096e-07   8.192699433690663e-08   5.137440271645312e-09
2012 01 04 06 55930.250	 -2.970497598659759e-08  -1.233634869483648e-07  -4.561729650936754e-11  -5.911873274131139e-08   1.387885399682981e-07   5.096523109189061e-09
2012 01 04 09 55930.375	 -2.621056595871196e-08  -1.222785188969924e-07  -2.585546351953546e-11   5.244272837521096e-08   1.238510744290203e-07   5.050006895138239e-09
2012 01 04 12 55930.500	 -2.003939222158716e-08  -1.183942639569910e-07   1.818962369885568e-12   1.410324163948843e-07   5.782224247606261e-08   4.994401405419218e-09
2012 01 04 15 55930.625	 -2.148323824901017e-08  -1.208464993248170e-07   3.685576850479528e-11   1.072794145310177e-07  -2.347102445134165e-08   4.917415995073207e-09
2012 01 04 18 55930.750	 -1.238898912263667e-08  -1.308021228783398e-07   6.796074725654704e-11   6.132250647276283e-08  -5.187692851231134e-08   4.846492670613008e-09
2012 01 04 21 55930.875	 -7.345270077941155e-09  -1.401024322349001e-07   9.270296792921712e-11   5.850467845672658e-08  -1.107216367046651e-07   4.785987179363670e-09
2012 01 05 00 55931.0	 -8.307328052022162e-10  -1.358014650364901e-07   1.180156779314810e-10   4.494803069815420e-08  -1.271447149614484e-07   4.733929651521171e-09
