2007 01 01 00 54101.0	 -1.352909459560852e-07  -1.571454820836611e-07   1.876994747585492e-10  -6.739248354532837e-09   8.345640393477715e-08   2.207733202152608e-09
2007 01 01 03 54101.125	 -1.337868985405329e-07  -1.597583488636920e-07   1.950560229228919e-10   8.291452341508630e-08   1.070778830888380e-07   2.192219197018548e-09
2007 01 01 06 54101.250	 -1.291235664970267e-07  -1.603051446665966e-07   2.057556889846425e-10   1.616867930483236e-07   1.252307460842018e-07   2.195087767704770e-09
2007 01 01 09 54101.375	 -1.230770486734006e-07  -1.648866674763080e-07   2.298010124650266e-10   1.998558413990908e-07  -2.776432543111184e-08   2.195870491850020e-09
2007 01 01 12 54101.500	 -1.220341958506741e-07  -1.682749287615639e-07   2.540458921898838e-10   2.190324121082197e-07  -1.702375664776424e-07   2.192030862735251e-09
2007 01 01 15 54101.625	 -1.221829320570119e-07  -1.742879772863892e-07   2.896157466486437e-10   7.226935717536808e-08  -2.441973118677236e-07   2.202445738229780e-09
2007 01 01 18 54101.750	 -1.222968377019619e-07  -1.834788283994214e-07   3.194604890989841e-10  -5.134114619250914e-08  -1.868584669967934e-07   2.190741625552890e-09
2007 01 01 21 54101.875	 -1.281178489092397e-07  -1.927250263981900e-07   3.608423136419926e-10  -3.478121162162282e-08  -1.450353349258132e-07   2.142672537541061e-09
2007 01 02 00 54102.0	 -1.291950165036503e-07  -1.913071258698608e-07   3.899129786208073e-10   5.403120698038703e-08  -1.088672396436456e-07   2.116971599454530e-09
2007 01 02 03 54102.125	 -1.317569544591071e-07  -2.009941752234064e-07   4.036275369257513e-10   4.274451741592378e-08  -5.329532199159150e-08   2.065425914684799e-09
2007 01 02 06 54102.250	 -1.313520545943663e-07  -2.098858646791538e-07   4.112757649108840e-10   1.055022389606059e-07   3.806739929495871e-08   1.959413109554150e-09
2007 01 02 09 54102.375	 -1.337507696831181e-07  -2.208572359775585e-07   4.511038143852694e-10   1.640721267761377e-07  -8.133950837642015e-08   1.945919788396470e-09
2007 01 02 12 54102.500	 -1.328216210795714e-07  -2.256268607480134e-07   4.544619436674728e-10   1.989271187285658e-07  -2.145723104224965e-07   1.992982391381940e-09
2007 01 02 15 54102.625	 -1.379888966410989e-07  -2.362724322160292e-07   4.525699476203396e-10   8.967962455657142e-08  -2.617914156842235e-07   1.992391871228550e-09
2007 01 02 18 54102.750	 -1.408001713971207e-07  -2.497491531265892e-07   4.589956476803000e-10   3.517709421662597e-08  -2.141038595274082e-07   1.911742645085438e-09
2007 01 02 21 54102.875	 -1.470832480848486e-07  -2.657550753256293e-07   4.570963480172306e-10   2.279252105251148e-08  -2.385293785707303e-07   1.760314195709419e-09
2007 01 03 00 54103.0	 -1.467491667283521e-07  -2.758347857661566e-07   4.140098364560541e-10   3.351859759532614e-08  -2.486527779715119e-07   1.702015122048821e-09
2007 01 03 03 54103.125	 -1.481694388120807e-07  -2.847442098798727e-07   3.781698499127837e-10  -4.555804321630024e-08  -1.938693191238206e-07   1.673460428806319e-09
2007 01 03 06 54103.250	 -1.477519255963732e-07  -2.909849620501544e-07   3.644657891798831e-10  -1.635164527251482e-08  -7.876861620065132e-08   1.571752162598730e-09
2007 01 03 09 54103.375	 -1.472578339992013e-07  -2.978202254548518e-07   3.789648190423452e-10  -1.375420948158884e-09  -1.697811963373621e-07   1.577789975664209e-09
2007 01 03 12 54103.500	 -1.411924914501402e-07  -3.062160402205670e-07   3.642406767460291e-10   3.099327784572812e-09  -2.602894659567568e-07   1.657244638337421e-09
2007 01 03 15 54103.625	 -1.382237752457948e-07  -3.192297875687539e-07   3.440085372238679e-10  -9.430130378375379e-08  -1.842795554888203e-07   1.619057216065619e-09
2007 01 03 18 54103.750	 -1.292588551676605e-07  -3.292519744836243e-07   3.452681714330127e-10  -6.118853055615712e-08  -4.573953802241740e-08   1.528454202157219e-09
2007 01 03 21 54103.875	 -1.258089747929218e-07  -3.295822982161741e-07   3.359251589546298e-10   2.385814633581606e-08  -7.340906110767467e-08   1.538462136231279e-09
2007 01 04 00 54104.0	 -1.163292710575776e-07  -3.369910133106113e-07   3.001530403188665e-10   9.461345720289735e-08  -1.203331729379173e-07   1.584204105603500e-09
2007 01 04 03 54104.125	 -1.119692536876172e-07  -3.430149597111711e-07   2.966397511871960e-10   2.680887160814046e-08  -1.391426193888320e-07   1.515966289772460e-09
2007 01 04 06 54104.250	 -1.060753341434902e-07  -3.428280123095513e-07   3.058166962381279e-10  -1.866339745051222e-08  -9.971383985161358e-08   1.378096960710630e-09
2007 01 04 09 54104.375	 -9.952270460249493e-08  -3.401401149353058e-07   3.029394833108031e-10  -5.275553216733057e-08  -1.703477351369345e-07   1.460849491881539e-09
2007 01 04 12 54104.500	 -9.454035688491323e-08  -3.354093488379565e-07   2.888301714277736e-10  -8.402414208824685e-08  -1.745477509702879e-07   1.633997112369170e-09
2007 01 04 15 54104.625	 -9.420157799040431e-08  -3.387367158850843e-07   2.675197594978194e-10  -1.686469802669949e-07  -8.735200750150219e-08   1.656238628653859e-09
2007 01 04 18 54104.750	 -8.758460997796301e-08  -3.390539346792267e-07   2.640156619670623e-10  -1.702308281441255e-07   5.163962184581076e-08   1.610485747572921e-09
2007 01 04 21 54104.875	 -8.123031730149938e-08  -3.365679572625863e-07   2.195701819880952e-10  -1.002968787924931e-07   6.625059801826093e-08   1.549346662618500e-09
2007 01 05 00 54105.0	 -7.770684168601152e-08  -3.344111558533465e-07   1.512432299532947e-10   5.216624525404602e-09   3.025275214271106e-08   1.565910718353740e-09
2007 01 05 03 54105.125	 -8.059005783628836e-08  -3.367640379951435e-07   1.586132961447855e-10   1.979286075848444e-08  -1.030596431413798e-08   1.617440696398178e-09
2007 01 05 06 54105.250	 -7.947504723820385e-08  -3.421079225398333e-07   1.559422741165639e-10   3.112396020539952e-08  -2.445447205671205e-08   1.640069560120649e-09
2007 01 05 09 54105.375	 -7.833956083937264e-08  -3.411264082829562e-07   1.517873334395952e-10  -1.835072374146072e-08  -1.574923671823048e-07   1.674149396576660e-09
2007 01 05 12 54105.500	 -7.622437032972280e-08  -3.357444353184936e-07   1.484531874732910e-10  -9.922339388941223e-08  -2.612585430588647e-07   1.769280297861069e-09
2007 01 05 15 54105.625	 -7.957468093735710e-08  -3.331592736534609e-07   1.419669336094214e-10  -2.061542817819588e-07  -2.036053412005421e-07   1.771482816174228e-09
2007 01 05 18 54105.750	 -7.705241941345362e-08  -3.267494194463161e-07   1.489071873472859e-10  -2.174696534252743e-07  -8.182873488586507e-08   1.729497114792309e-09
2007 01 05 21 54105.875	 -7.474852896713248e-08  -3.151917299107369e-07   1.167478581932275e-10  -2.020605853313600e-07  -3.208977772432793e-08   1.719108147092008e-09
2007 01 06 00 54106.0	 -7.028489411074783e-08  -3.039307852528810e-07   6.828152690730104e-11  -1.348719933307682e-07  -2.468723836553582e-08   1.756852283671569e-09
